tick,avg_avg_hydrolytic_resistance,std_avg_hydrolytic_resistance,min_avg_hydrolytic_resistance,max_avg_hydrolytic_resistance,avg_pct_blocks_in_assemblies,std_pct_blocks_in_assemblies,min_pct_blocks_in_assemblies,max_pct_blocks_in_assemblies
95800,0.5540225,0.015510864203303845,0.53569,0.57322,0.75,1.5,0.0,3.0
95900,0.5579270000000001,0.01983863278219207,0.539556,0.582722,0.8625,1.7250000000000003,0.0,3.45
96000,0.55213775,0.012508858657634042,0.536726,0.567341,0.7425,1.485,0.0,2.97
96100,0.55729975,0.016573368625096504,0.542771,0.57288,0.7625,1.5249999999999997,0.0,3.05
96200,0.5582550000000001,0.013630120053274178,0.539745,0.571212,0.8625,1.7250000000000003,0.0,3.45
96300,0.552271,0.014382870853901181,0.533172,0.567685,0.725,1.45,0.0,2.9
96400,0.55056525,0.011496015784464879,0.533487,0.558487,0.7425,1.485,0.0,2.97
96500,0.56077125,0.01751013632870969,0.544698,0.584934,0.845,1.69,0.0,3.38
96600,0.5501667499999999,0.018558804027109792,0.530588,0.572229,0.7325,1.4650000000000003,0.0,2.93
96700,0.549312,0.011513245763033126,0.539491,0.564961,0.755,1.5100000000000002,0.0,3.02
96800,0.552843,0.021929012912881754,0.52787,0.579949,0.845,1.69,0.0,3.38
96900,0.5491759999999999,0.020321153280920545,0.523041,0.568675,0.7425,1.485,0.0,2.97
97000,0.5487725,0.015410986524770775,0.533759,0.564373,0.79,1.58,0.0,3.16
97100,0.5544085,0.01843598699102746,0.53238,0.576129,0.8125,1.625,0.0,3.25
97200,0.54101675,0.014197023123998013,0.528511,0.556791,0.725,1.45,0.0,2.9
97300,0.5551302499999999,0.018823967618880624,0.542364,0.582529,0.82,1.64,0.0,3.28
97400,0.5640627500000001,0.009870523031565617,0.551954,0.57506,0.7575,1.515,0.0,3.03
97500,0.5566665000000001,0.020965746357650476,0.536333,0.576713,0.71,1.42,0.0,2.84
97600,0.55317875,0.01870150301223586,0.531164,0.572495,0.7375,1.475,0.0,2.95
97700,0.547735,0.016726805712189433,0.530627,0.563939,0.7225,1.445,0.0,2.89
97800,0.5481017499999999,0.01506863600053656,0.53116,0.567479,0.715,1.43,0.0,2.86
97900,0.55674125,0.019065692405907147,0.530051,0.572966,0.8125,1.625,0.0,3.25
98000,0.55982925,0.020695470814890857,0.529838,0.575873,0.7975,1.5950000000000002,0.0,3.19
98100,0.5435715000000001,0.020130956766466264,0.522151,0.569729,0.725,1.45,0.0,2.9
98200,0.551721,0.019516703837140832,0.532283,0.571204,0.81,1.62,0.0,3.24
98300,0.56182625,0.014993945430850848,0.544149,0.576712,0.8975,1.7950000000000002,0.0,3.59
98400,0.54927825,0.01910467484456795,0.530669,0.568858,0.8175,1.635,0.0,3.27
98500,0.5530677500000001,0.017998193934855466,0.531785,0.573845,0.8,1.6000000000000003,0.0,3.2
98600,0.563553,0.01654687499197354,0.540505,0.578641,0.8,1.6000000000000003,0.0,3.2
98700,0.54708925,0.02071722227801465,0.519665,0.569922,0.7225,1.445,0.0,2.89
98800,0.5540415,0.023907293134104494,0.518231,0.567635,0.855,1.7100000000000002,0.0,3.42
98900,0.57663325,0.024520013001287998,0.546497,0.598923,0.91,1.8199999999999996,0.0,3.64
99000,0.55786275,0.023456442162371218,0.535139,0.588129,0.78,1.5599999999999998,0.0,3.12
99100,0.55618475,0.014374812703127628,0.542896,0.571225,0.7525,1.5050000000000001,0.0,3.01
99200,0.5645755,0.022738471049449798,0.533683,0.586384,0.935,1.8700000000000003,0.0,3.74
99300,0.54094325,0.02126361456220459,0.514568,0.560421,0.7525,1.5050000000000001,0.0,3.01
99400,0.54647275,0.024026702816866037,0.523649,0.578633,0.79,1.58,0.0,3.16
99500,0.55251975,0.017134373626816166,0.533062,0.574153,0.8275,1.655,0.0,3.31
99600,0.54270375,0.02086842328135981,0.52079,0.562805,0.71,1.42,0.0,2.84
99700,0.55250375,0.015808598259069866,0.536386,0.572628,0.7425,1.485,0.0,2.97
99800,0.558762,0.023834948052527144,0.53523,0.585449,0.84,1.68,0.0,3.36
99900,0.53982375,0.009556664075397863,0.531102,0.549598,0.7525,1.5050000000000001,0.0,3.01
100000,0.54773175,0.026783518332175866,0.511243,0.571791,0.8325,1.665,0.0,3.33
100100,0.54977575,0.02593797155234002,0.515628,0.577503,0.9,1.8000000000000003,0.0,3.6
100200,0.5416945,0.02459024766718164,0.510596,0.565199,0.7775,1.555,0.0,3.11
100300,0.55558975,0.021461839457899853,0.535745,0.580138,0.79,1.58,0.0,3.16
100400,0.5595527499999999,0.020454907143519396,0.538586,0.579107,0.8075,1.615,0.0,3.23
100500,0.5445445,0.01107965319854374,0.529924,0.553551,0.725,1.45,0.0,2.9
100600,0.5536559999999999,0.020385811928888203,0.524434,0.568746,0.8025,1.605,0.0,3.21
100700,0.55968175,0.02508287224880756,0.535588,0.593904,0.8075,1.615,0.0,3.23
100800,0.53860575,0.006901476961491665,0.532842,0.54856,0.6975,1.395,0.0,2.79
100900,0.544748,0.022811004376543077,0.516574,0.572369,0.7975,1.5950000000000002,0.0,3.19
101000,0.5542685,0.02228401089720311,0.527688,0.581447,0.8475,1.6949999999999998,0.0,3.39
101100,0.54858975,0.020483985393065805,0.523792,0.570463,0.7375,1.475,0.0,2.95
101200,0.558398,0.029539408739286985,0.527688,0.587719,0.785,1.57,0.0,3.14
101300,0.553187,0.024744458180907244,0.523751,0.575507,0.8175,1.635,0.0,3.27
101400,0.54770725,0.022560186426165314,0.52034,0.572378,0.7475,1.495,0.0,2.99
101500,0.547062,0.023429927201480318,0.526275,0.570853,0.7475,1.495,0.0,2.99
101600,0.55566475,0.026830348989841053,0.53254,0.585251,0.8175,1.635,0.0,3.27
101700,0.54454975,0.024508482074239796,0.515085,0.571076,0.7625,1.5249999999999997,0.0,3.05
101800,0.5476620000000001,0.022468864427617755,0.527481,0.569294,0.83,1.66,0.0,3.32
101900,0.559602,0.028686463044439583,0.520159,0.583876,0.8625,1.7250000000000003,0.0,3.45
102000,0.5470345,0.022861339265231154,0.525868,0.574858,0.75,1.5,0.0,3.0
102100,0.549162,0.0301700377527109,0.515546,0.586148,0.81,1.62,0.0,3.24
102200,0.56560375,0.03446508570882523,0.520983,0.599161,0.8175,1.635,0.0,3.27
102300,0.5475362500000001,0.028177022144234266,0.511184,0.574405,0.695,1.39,0.0,2.78
102400,0.55092925,0.018946930628732477,0.528187,0.568323,0.7525,1.5050000000000001,0.0,3.01
102500,0.5472152499999999,0.018370489076686758,0.519994,0.560246,0.76,1.5200000000000002,0.0,3.04
102600,0.54606025,0.022816669467372604,0.514502,0.568689,0.7125,1.425,0.0,2.85
102700,0.55873525,0.02678262131028253,0.523579,0.580465,0.785,1.57,0.0,3.14
102800,0.565222,0.024952520340305005,0.540105,0.587717,0.8175,1.635,0.0,3.27
102900,0.5517782499999999,0.02437073116636703,0.526509,0.581612,0.7325,1.4650000000000003,0.0,2.93
103000,0.553039,0.025501335219944854,0.516883,0.573032,0.7525,1.5050000000000001,0.0,3.01
103100,0.56800025,0.01918322556080353,0.541007,0.582406,0.785,1.57,0.0,3.14
103200,0.54314425,0.016110927686407952,0.519526,0.554027,0.7125,1.425,0.0,2.85
103300,0.56009975,0.016579996991857394,0.539462,0.573897,0.77,1.54,0.0,3.08
103400,0.5575235000000001,0.01705521923048774,0.535726,0.57344,0.8625,1.7250000000000003,0.0,3.45
103500,0.54698,0.02419922115826594,0.515564,0.572916,0.7725,1.545,0.0,3.09
103600,0.5489345,0.01950642544564911,0.522407,0.565218,0.7875,1.5749999999999997,0.0,3.15
103700,0.5633794999999999,0.018405490349349553,0.545055,0.579966,0.8925,1.785,0.0,3.57
103800,0.5452137499999999,0.02125178394668708,0.521057,0.565331,0.7375,1.475,0.0,2.95
103900,0.55054275,0.02315259009808622,0.528281,0.575952,0.8475,1.6949999999999998,0.0,3.39
104000,0.55805275,0.02689103823922264,0.522327,0.585729,0.97,1.94,0.0,3.88
104100,0.5554712500000001,0.019104090842452237,0.52821,0.571781,0.8325,1.665,0.0,3.33
104200,0.5626530000000001,0.027696517482648758,0.530964,0.594234,0.845,1.69,0.0,3.38
104300,0.5611265000000001,0.02418716642491774,0.539696,0.587006,0.8275,1.655,0.0,3.31
104400,0.5444705,0.02302979100353857,0.515328,0.567194,0.755,1.5100000000000002,0.0,3.02
104500,0.557166,0.024182606145740377,0.525042,0.583504,0.845,1.69,0.0,3.38
104600,0.56042625,0.01503790784151838,0.538675,0.572122,0.775,1.55,0.0,3.1
104700,0.5517960000000001,0.017993183431510983,0.530214,0.574123,0.7175,1.435,0.0,2.87
104800,0.5572252500000001,0.023708128372283345,0.530305,0.582321,0.8025,1.605,0.0,3.21
104900,0.55848975,0.021399367473128702,0.539124,0.588112,0.9425,1.885,0.0,3.77
105000,0.53972025,0.016050801441568785,0.528928,0.563564,0.735,1.47,0.0,2.94
105100,0.5509035,0.010346220066607278,0.536013,0.559358,0.775,1.55,0.0,3.1
105200,0.55904625,0.015677785268227995,0.538168,0.575144,0.8575,1.715,0.0,3.43
105300,0.5522849999999999,0.009669823473052641,0.540683,0.561812,0.7175,1.435,0.0,2.87
105400,0.5622557499999999,0.010331343261325406,0.54885,0.571991,0.75,1.5,0.0,3.0
105500,0.5627245,0.011709843309512443,0.554147,0.579279,0.7875,1.5749999999999997,0.0,3.15
105600,0.543215,0.01609336896571588,0.529941,0.566624,0.68,1.3599999999999999,0.0,2.72
105700,0.54490975,0.011673658791627161,0.538692,0.562409,0.71,1.42,0.0,2.84
105800,0.56760425,0.021782650900429863,0.545784,0.594204,0.8625,1.7250000000000003,0.0,3.45
105900,0.54390475,0.020023500099882643,0.526353,0.570037,0.78,1.5599999999999998,0.0,3.12
106000,0.55208975,0.017259614912177697,0.528745,0.56588,0.7875,1.5749999999999997,0.0,3.15
106100,0.555878,0.019229823382790934,0.533982,0.578803,0.8,1.6000000000000003,0.0,3.2
106200,0.536511,0.017166870536006237,0.512152,0.55216,0.7025,1.405,0.0,2.81
106300,0.5484445,0.016345235931814077,0.52536,0.56197,0.7625,1.5249999999999997,0.0,3.05
106400,0.5577665,0.013816799689749705,0.546914,0.57698,0.845,1.69,0.0,3.38
106500,0.5410997500000001,0.0070548269704744345,0.534113,0.550917,0.69,1.38,0.0,2.76
106600,0.5505899999999999,0.013072741819016652,0.534206,0.56331,0.7725,1.545,0.0,3.09
106700,0.5606442500000001,0.02256115711239118,0.538297,0.580933,0.785,1.57,0.0,3.14
106800,0.5461285,0.02361531738088649,0.517722,0.572523,0.7025,1.405,0.0,2.81
106900,0.5473904999999999,0.018692471719919782,0.526434,0.563497,0.71,1.42,0.0,2.84
107000,0.5621405,0.014599450959996157,0.543541,0.579237,0.8025,1.605,0.0,3.21
107100,0.5430630000000001,0.004088889580313942,0.538116,0.547632,0.71,1.42,0.0,2.84
107200,0.54691,0.014852231706604461,0.531316,0.563798,0.735,1.47,0.0,2.94
107300,0.56242575,0.01642245530516064,0.539143,0.577695,0.8175,1.635,0.0,3.27
107400,0.5509985,0.010071286792990592,0.53915,0.560888,0.7325,1.4650000000000003,0.0,2.93
107500,0.54941175,0.023512780345661666,0.521641,0.570314,0.7975,1.5950000000000002,0.0,3.19
107600,0.56278425,0.020116597747051226,0.540696,0.584073,0.845,1.69,0.0,3.38
107700,0.55978525,0.018024060019411085,0.535074,0.577389,0.79,1.58,0.0,3.16
107800,0.5606195,0.011179098607073211,0.545753,0.570793,0.81,1.62,0.0,3.24
107900,0.55342925,0.013199304612364982,0.538907,0.56731,0.8225,1.645,0.0,3.29
108000,0.5409415,0.01258578747370752,0.526763,0.554055,0.73,1.46,0.0,2.92
108100,0.55354175,0.02311518837438566,0.524608,0.575997,0.8025,1.605,0.0,3.21
108200,0.55781425,0.021320805556623187,0.531287,0.58343,0.88,1.76,0.0,3.52
108300,0.54083125,0.015533108218147011,0.524416,0.559479,0.77,1.54,0.0,3.08
108400,0.544055,0.014919159426723725,0.522807,0.556295,0.8175,1.635,0.0,3.27
108500,0.5574089999999999,0.025198082215385623,0.526789,0.579449,0.905,1.8099999999999998,0.0,3.62
108600,0.5450025000000001,0.019057043466043377,0.528114,0.568503,0.775,1.55,0.0,3.1
108700,0.544352,0.017254390417127678,0.523979,0.563791,0.705,1.41,0.0,2.82
108800,0.5521575000000001,0.024329134927763715,0.519754,0.572906,0.8175,1.635,0.0,3.27
108900,0.540231,0.0238182115337543,0.505001,0.55579,0.7525,1.5050000000000001,0.0,3.01
109000,0.54995225,0.024232401660792924,0.528785,0.583579,0.855,1.7100000000000002,0.0,3.42
109100,0.5625730000000001,0.02297673198404568,0.535438,0.584203,0.84,1.68,0.0,3.36
109200,0.5419407500000001,0.02050876348255384,0.517084,0.560508,0.755,1.5100000000000002,0.0,3.02
109300,0.54975325,0.020195938987413575,0.522827,0.571494,0.7475,1.495,0.0,2.99
109400,0.55354675,0.01383788265053581,0.534791,0.567979,0.8175,1.635,0.0,3.27
109500,0.5454685,0.015023927859695441,0.525522,0.560103,0.7,1.4,0.0,2.8
109600,0.5484255,0.019328005475647687,0.528647,0.571627,0.775,1.55,0.0,3.1
109700,0.5664769999999999,0.025650273305886352,0.534318,0.590992,0.9525,1.905,0.0,3.81
109800,0.5479112500000001,0.021592455941447118,0.518925,0.567845,0.7875,1.5749999999999997,0.0,3.15
109900,0.55239325,0.00820820850835716,0.541033,0.560636,0.755,1.5100000000000002,0.0,3.02
110000,0.55487325,0.02796595935984791,0.515955,0.580186,0.89,1.7799999999999998,0.0,3.56
110100,0.54552475,0.015110098993167892,0.523014,0.555489,0.72,1.44,0.0,2.88
110200,0.5508877499999999,0.015218257048142322,0.531601,0.564761,0.7425,1.485,0.0,2.97
110300,0.5547632499999999,0.010887612728080791,0.538843,0.563259,0.7675,1.5349999999999997,0.0,3.07
110400,0.5474675,0.022726040166880488,0.526939,0.571062,0.695,1.39,0.0,2.78
110500,0.54868975,0.014810378666664787,0.536622,0.567784,0.76,1.5200000000000002,0.0,3.04
110600,0.5644352499999999,0.010703174961197265,0.553098,0.57519,0.855,1.7100000000000002,0.0,3.42
110700,0.5481845,0.019728514887509072,0.530709,0.570947,0.7175,1.435,0.0,2.87
110800,0.54922725,0.015249994915299686,0.534975,0.568618,0.7275,1.455,0.0,2.91
110900,0.55505,0.03038444835767141,0.52172,0.588137,0.8925,1.785,0.0,3.57
111000,0.54680825,0.024644022079400908,0.520858,0.572144,0.7325,1.4650000000000003,0.0,2.93
111100,0.55037775,0.03244721503585993,0.519185,0.58703,0.77,1.54,0.0,3.08
111200,0.5559825,0.01899538604503738,0.537527,0.58113,0.9,1.8000000000000003,0.0,3.6
111300,0.53792775,0.015568617844347429,0.527126,0.560338,0.73,1.46,0.0,2.92
111400,0.5546042499999999,0.01998653852596793,0.53931,0.584005,0.8375,1.675,0.0,3.35
111500,0.55791225,0.019761808948491208,0.533099,0.581365,0.9225,1.8449999999999998,0.0,3.69
111600,0.5479765,0.023311294351308225,0.516257,0.569432,0.7975,1.5950000000000002,0.0,3.19
111700,0.55386025,0.01019954964283556,0.544441,0.568218,0.7525,1.5050000000000001,0.0,3.01
111800,0.56253325,0.012905963205045992,0.546074,0.576281,0.8325,1.665,0.0,3.33
111900,0.54644925,0.014864256083526931,0.527106,0.562536,0.775,1.55,0.0,3.1
112000,0.5537782499999999,0.019403601648061826,0.528364,0.571713,0.76,1.5200000000000002,0.0,3.04
112100,0.5628152500000001,0.015465975071642499,0.541868,0.576706,0.7975,1.5950000000000002,0.0,3.19
112200,0.54716575,0.01208995520738873,0.531217,0.560082,0.7225,1.445,0.0,2.89
112300,0.55327825,0.02105454154293877,0.531009,0.575771,0.7725,1.545,0.0,3.09
112400,0.5684625,0.017849861334662136,0.546841,0.585041,0.8375,1.675,0.0,3.35
112500,0.5473844999999999,0.011822126951892652,0.533543,0.560607,0.7125,1.425,0.0,2.85
112600,0.553386,0.024989838908377665,0.528111,0.584997,0.8025,1.605,0.0,3.21
112700,0.5568937500000001,0.020566620243734766,0.534666,0.580126,0.8125,1.625,0.0,3.25
112800,0.54799675,0.020532239403354562,0.526177,0.572413,0.7,1.4,0.0,2.8
112900,0.5470112500000001,0.023024793265448963,0.522924,0.570139,0.79,1.58,0.0,3.16
113000,0.5537765,0.025910725160314098,0.525562,0.58416,0.8,1.6000000000000003,0.0,3.2
113100,0.54860675,0.02706672511128747,0.519391,0.582373,0.6825,1.365,0.0,2.73
113200,0.55924425,0.026830335708857636,0.532478,0.582437,0.7775,1.555,0.0,3.11
113300,0.562014,0.023088115716388215,0.531224,0.584353,0.7625,1.5249999999999997,0.0,3.05
113400,0.54237725,0.021469870600060278,0.520974,0.565615,0.6775,1.3549999999999998,0.0,2.71
113500,0.553426,0.014366816975238485,0.540864,0.571752,0.7625,1.5249999999999997,0.0,3.05
113600,0.552077,0.02112002277460895,0.526778,0.569602,0.8025,1.605,0.0,3.21
113700,0.5474385,0.01720250069999511,0.523375,0.563761,0.715,1.43,0.0,2.86
113800,0.5491312500000001,0.01283493569325534,0.531942,0.559832,0.705,1.41,0.0,2.82
113900,0.55869325,0.02346158818686404,0.536993,0.591938,0.8225,1.645,0.0,3.29
114000,0.54875125,0.01661309735068488,0.525306,0.56244,0.67,1.34,0.0,2.68
114100,0.55567625,0.028447576714312018,0.515783,0.579454,0.785,1.57,0.0,3.14
114200,0.57237775,0.019670647496121425,0.543955,0.589308,0.785,1.57,0.0,3.14
114300,0.5581535,0.027569060635671477,0.519538,0.579189,0.72,1.44,0.0,2.88
114400,0.55336975,0.02853447413655977,0.51419,0.574847,0.7675,1.5349999999999997,0.0,3.07
114500,0.554614,0.02822102156194917,0.514475,0.577663,0.8025,1.605,0.0,3.21
114600,0.5433330000000001,0.01825844555267507,0.520443,0.558289,0.7125,1.425,0.0,2.85
114700,0.55951525,0.01695334024855673,0.537489,0.574646,0.8125,1.625,0.0,3.25
114800,0.55521175,0.012972708542038006,0.538312,0.568108,0.8375,1.675,0.0,3.35
114900,0.545921,0.017169627582837476,0.531337,0.56706,1.72,2.0077184397552696,0.0,3.8
115000,0.5531805000000001,0.01627549529200261,0.536151,0.573955,1.7650000000000001,2.0709015749989987,0.0,3.98
115100,0.561639,0.013329669538289408,0.549256,0.579477,1.6949999999999998,1.957370685383839,0.0,3.42
115200,0.5450535000000001,0.01081614510812424,0.533659,0.559152,1.3250000000000002,1.552127572076471,0.0,2.97
115300,0.54880125,0.018485920450890897,0.528611,0.571933,0.78,1.5599999999999998,0.0,3.12
115400,0.5497675,0.014035448300642196,0.535456,0.56669,0.935,1.8700000000000003,0.0,3.74
115500,0.53497325,0.018666896856467607,0.517153,0.552608,0.775,1.55,0.0,3.1
115600,0.54275275,0.02134687640499189,0.518559,0.567039,0.8125,1.625,0.0,3.25
115700,0.5566845,0.022523917843039653,0.530438,0.583865,0.8225,1.645,0.0,3.29
115800,0.5443325,0.024513137056144642,0.511881,0.570498,0.735,1.47,0.0,2.94
115900,0.55350275,0.019903588175251227,0.526416,0.572628,0.7875,1.5749999999999997,0.0,3.15
116000,0.5570674999999999,0.013257264436275408,0.545335,0.572781,0.8325,1.665,0.0,3.33
116100,0.5423760000000001,0.017040122104413833,0.518719,0.558029,0.8,1.6000000000000003,0.0,3.2
116200,0.551489,0.023915463965114025,0.517111,0.572582,0.7975,1.5950000000000002,0.0,3.19
116300,0.565631,0.014669209408371901,0.546473,0.582221,0.905,1.8099999999999998,0.0,3.62
116400,0.54810625,0.014972894384520307,0.532062,0.566011,0.76,1.5200000000000002,0.0,3.04
116500,0.54615,0.01665049971222084,0.527209,0.561404,0.74,1.48,0.0,2.96
116600,0.57425625,0.024948759706980718,0.548366,0.599169,0.885,1.7700000000000002,0.0,3.54
116700,0.55082175,0.027917778676857477,0.526529,0.576545,0.775,1.55,0.0,3.1
116800,0.5517745000000001,0.01853531809816059,0.534022,0.572128,0.785,1.57,0.0,3.14
116900,0.5609275,0.020693159972963726,0.542024,0.580315,0.8225,1.645,0.0,3.29
117000,0.5485745,0.018971862208720203,0.530348,0.567502,0.7525,1.5050000000000001,0.0,3.01
117100,0.55276375,0.016960546185682383,0.538092,0.571066,0.8075,1.615,0.0,3.23
117200,0.567034,0.01791374196903971,0.548499,0.591323,0.885,1.7700000000000002,0.0,3.54
117300,0.54915325,0.01342740330753989,0.538043,0.565326,0.755,1.5100000000000002,0.0,3.02
117400,0.5641025,0.027197271805581284,0.535412,0.592734,0.78,1.5599999999999998,0.0,3.12
117500,0.57190375,0.030451384154364245,0.544119,0.60733,0.87,1.74,0.0,3.48
117600,0.55698075,0.018677829002590223,0.537735,0.577369,0.735,1.47,0.0,2.94
117700,0.55511425,0.015409318444261797,0.540508,0.573909,0.78,1.5599999999999998,0.0,3.12
117800,0.5648252500000001,0.01927388946000954,0.545459,0.588115,0.7925,1.5850000000000002,0.0,3.17
117900,0.5473305,0.022542843809067206,0.5198,0.574091,0.78,1.5599999999999998,0.0,3.12
118000,0.55248725,0.014359328660607143,0.53611,0.568902,0.7775,1.555,0.0,3.11
118100,0.55757675,0.021192404745961863,0.534037,0.579765,0.84,1.68,0.0,3.36
118200,0.54523925,0.02256232181277746,0.517603,0.564081,0.7225,1.445,0.0,2.89
118300,0.5568690000000001,0.0294405683482277,0.519157,0.589328,0.8,1.6000000000000003,0.0,3.2
118400,0.5605225,0.033727245054999695,0.512389,0.591168,0.8175,1.635,0.0,3.27
118500,0.55172625,0.02540755852595838,0.518743,0.580209,0.75,1.5,0.0,3.0
118600,0.55323525,0.023205815167395734,0.519427,0.569273,0.7875,1.5749999999999997,0.0,3.15
118700,0.56414275,0.026379183236976866,0.52896,0.592887,0.8725,1.745,0.0,3.49
118800,0.5453560000000001,0.019306155046167693,0.527419,0.571221,0.74,1.48,0.0,2.96
118900,0.55919,0.02860313466504442,0.532467,0.591865,0.84,1.68,0.0,3.36
119000,0.56222425,0.019493425735787603,0.543939,0.588652,0.81,1.62,0.0,3.24
119100,0.5494165,0.019521549707950957,0.526324,0.566161,0.7075,1.4149999999999998,0.0,2.83
119200,0.55800425,0.01878851028997952,0.538875,0.575552,0.775,1.55,0.0,3.1
119300,0.56875225,0.028362473897446484,0.536069,0.605198,0.99,1.9799999999999998,0.0,3.96
119400,0.5526435,0.014562281609235088,0.539606,0.565335,0.77,1.54,0.0,3.08
119500,0.5537145,0.019899315574494827,0.529702,0.578351,0.7625,1.5249999999999997,0.0,3.05
119600,0.55861825,0.02292696414523012,0.536081,0.589891,0.855,1.7100000000000002,0.0,3.42
119700,0.5544865,0.025304069481673002,0.52838,0.588045,0.7275,1.455,0.0,2.91
119800,0.55682325,0.011763103541016158,0.546576,0.570554,0.7725,1.545,0.0,3.09
119900,0.5587212500000001,0.014280282802405108,0.546335,0.574146,0.83,1.66,0.0,3.32
120000,0.5529285,0.01578418029758488,0.541369,0.575013,0.67,1.34,0.0,2.68
120100,0.5498470000000001,0.016716727610390753,0.535249,0.573084,0.725,1.45,0.0,2.9
120200,0.566846,0.013265160961455875,0.556539,0.584583,0.7525,1.5050000000000001,0.0,3.01
120300,0.54989475,0.01366643892594802,0.530342,0.561624,0.665,1.3299999999999998,0.0,2.66
120400,0.54225225,0.02112099685739286,0.520123,0.561784,0.7425,1.485,0.0,2.97
120500,0.55412925,0.013761867275797526,0.537797,0.571476,0.73,1.46,0.0,2.92
120600,0.54012025,0.019771058804474773,0.515665,0.562601,0.6525,1.305,0.0,2.61
